VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
7SAYGDEE4P,King,Federal Way,WA,98023.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,30.0,239969460,POINT (-122.34059 47.32478),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030308.0
1FT6W1EV5P,King,Enumclaw,WA,98022.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,31.0,262327061,POINT (-121.99136 47.20433),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031400.0
7SAYGAEE3P,King,Woodinville,WA,98072.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,275028904,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311.0
YV4H60CN2P,King,Seattle,WA,98117.0,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,36.0,278235093,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202.0
7SAYGDEE9P,King,Bothell,WA,98011.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,1.0,252262818,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802.0
7SAYGDEE9R,King,Seattle,WA,98109.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,269060221,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000.0
7G2CEHED3R,King,Bellevue,WA,98004.0,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,265792362,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023808.0
WBA13FK07S,Clark,Vancouver,WA,98686.0,2025,BMW,550E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40.0,0.0,17.0,277995154,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040411.0
KNDRMDLH8P,King,Seattle,WA,98116.0,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,34.0,218937827,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009801.0
1G1FY6S03L,King,Seattle,WA,98115.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259.0,0.0,43.0,282313769,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600.0
7G2CEHED2R,King,Lake Forest Park,WA,98155.0,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,46.0,269791952,POINT (-122.3175 47.75781),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020402.0
5YJ3E1EA2P,Clark,Vancouver,WA,98682.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,17.0,260217184,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604.0
5YJ3E1EA9S,Pierce,Graham,WA,98338.0,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,2.0,278248918,POINT (-122.29477 47.05703),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073119.0
5YJ3E1EA4L,Thurston,Olympia,WA,98501.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266.0,0.0,35.0,2127142,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011722.0
JTDKARFP2J,Snohomish,Lynnwood,WA,98036.0,2018,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25.0,0.0,32.0,133643702,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051702.0
WA1E2AFY1R,King,Sammamish,WA,98075.0,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23.0,0.0,41.0,267979848,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221.0
7SAYGDEF3N,King,Auburn,WA,98092.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,47.0,218383532,POINT (-122.18497 47.28825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031208.0
5YJSA1E28G,Snohomish,Lynnwood,WA,98037.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.0,0.0,21.0,341396905,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051601.0
7SAYGDEF6P,Clark,Camas,WA,98607.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,18.0,257632770,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604.0
5LMYJ9YY9N,King,Seatac,WA,98198.0,2022,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,0.0,33.0,219597857,POINT (-122.3219 47.40173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028801.0
1V2GNPE86P,King,Seattle,WA,98109.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,229513560,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006702.0
3FMTK3SU2N,King,Maple Valley,WA,98038.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,224583649,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032011.0
7PDSGABL6P,King,Duvall,WA,98019.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,235189083,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401.0
KNDCR3L13P,Snohomish,Everett,WA,98208.0,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,44.0,245804331,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041701.0
WBY43FK09R,King,Carnation,WA,98014.0,2024,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,260252947,POINT (-121.91353 47.64901),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402.0
7SAYGAEE1R,Benton,Kennewick,WA,99337.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,8.0,263067675,POINT (-119.14432 46.18741),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011506.0
1G1FY6S07P,King,Federal Way,WA,98023.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,30.0,229812964,POINT (-122.34059 47.32478),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030306.0
1C4RJYB6XN,Snohomish,Bothell,WA,98012.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25.0,0.0,1.0,227528451,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051936.0
7SAYGDEE7R,Island,Coupeville,WA,98239.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,10.0,272969301,POINT (-122.68558 48.21857),PUGET SOUND ENERGY INC,53029971302.0
5YJSA1E6XS,King,Renton,WA,98056.0,2025,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,11.0,278382324,POINT (-122.2044 47.52136),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025202.0
5UXTA6C01M,Spokane,Liberty Lake,WA,99019.0,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30.0,0.0,4.0,168656547,POINT (-117.1015 47.66829),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013204.0
YV4BR0CZ5N,King,Redmond,WA,98052.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18.0,0.0,45.0,183346033,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0
5YJ3E1EA6M,King,Bellevue,WA,98004.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,169108845,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0
WA124BGF6S,Snohomish,Bothell,WA,98021.0,2025,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,1.0,283483700,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937.0
7SAYGDEE6R,Chelan,Malaga,WA,98828.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,12.0,267693247,POINT (-120.20227 47.37238),PUD NO 1 OF CHELAN COUNTY,53007961200.0
5YJXCBE28J,King,Bellevue,WA,98004.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,0.0,48.0,117103213,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0
1C4JJXP61P,King,Auburn,WA,98001.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,0.0,30.0,236612330,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030405.0
3GNKDCRJ7R,Kitsap,Port Orchard,WA,98367.0,2024,CHEVROLET,BLAZER,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,35.0,272929009,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,53035092901.0
1G1RC6S5XJ,Cowlitz,Longview,WA,98632.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,0.0,19.0,208296616,POINT (-122.95058 46.14681),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000801.0
5YJYGDEE9M,Snohomish,Lynnwood,WA,98087.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,135093444,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041812.0
KM8KNDAF4P,Kitsap,Bainbridge Island,WA,98110.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,23.0,245652291,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002.0
1N4AZ0CP9D,Snohomish,Snohomish,WA,98296.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75.0,0.0,1.0,202619182,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052114.0
WVWKP7AU4G,Jefferson,Port Ludlow,WA,98365.0,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83.0,0.0,24.0,172925483,POINT (-122.68475 47.92989),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950301.0
7SAYGDEE7N,King,Kirkland,WA,98033.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,219584991,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0
5YJYGDEE0M,King,Seattle,WA,98119.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,179107078,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001.0
5YJSA1E26J,King,Kirkland,WA,98034.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,0.0,45.0,272337425,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905.0
7SAYGAEE5P,King,Bellevue,WA,98008.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,225835305,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300.0
LPSED3KA7N,King,Seattle,WA,98122.0,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,37.0,187481395,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700.0
5YJ3E1EB9J,Clark,Vancouver,WA,98685.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,0.0,18.0,258219881,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909.0
5UXKT0C5XJ,King,Seattle,WA,98177.0,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13.0,0.0,32.0,349224382,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402.0
1N4BZ0CP1G,King,Seattle,WA,98126.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,34.0,112336871,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009801.0
1V2VMPE84P,King,Seattle,WA,98108.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,37.0,252696118,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101.0
1N4AZ1CP0J,King,Seattle,WA,98119.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.0,0.0,36.0,129767522,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007102.0
KNDCC3LG1N,King,Seattle,WA,98144.0,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,37.0,202823379,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500.0
1G1RF6E41E,Clark,Vancouver,WA,98664.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,49.0,133821768,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208.0
7SAYGDEE3N,Kitsap,Bainbridge Island,WA,98110.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,23.0,223488821,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902.0
7SAYGDEE3N,King,Seattle,WA,98177.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,218052439,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400.0
5YJ3E1EAXP,King,Mercer Island,WA,98040.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,254076791,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500.0
WBY33HG04T,King,Redmond,WA,98052.0,2026,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,286587906,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0
YSMFD3KA6R,King,Seattle,WA,98117.0,2024,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,269415338,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100.0
4W5KHNRL3R,King,Redmond,WA,98052.0,2024,ACURA,ZDX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,281493768,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0
7SAXCBE68N,King,Seattle,WA,98108.0,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,11.0,216896543,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011200.0
7SAYGDEE1S,King,Redmond,WA,98052.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,273202380,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0
1C4RJYB66N,King,Woodinville,WA,98072.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25.0,0.0,45.0,223915324,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311.0
7SAXCBE59P,King,Black Diamond,WA,98010.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,227236999,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605.0
7FCTGAAA9N,King,Woodinville,WA,98072.0,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,209970918,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307.0
5YJSA1H41F,Snohomish,Lynnwood,WA,98087.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,21.0,111598427,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061051804.0
5YJYGDEE3M,Clark,Vancouver,WA,98662.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,17.0,277562288,POINT (-122.57722 45.64251),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703.0
5UXTS1C04M,Snohomish,Mukilteo,WA,98275.0,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,0.0,21.0,146907274,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061041301.0
KNDC3DLCXR,Spokane,Liberty Lake,WA,99019.0,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,4.0,274227103,POINT (-117.1015 47.66829),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013203.0
YV4H60JB0S,King,Seattle,WA,98199.0,2025,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,36.0,279961769,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600.0
KNDCR3L17P,King,Seattle,WA,98199.0,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,253270440,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005801.0
1V2BMPE89R,King,Federal Way,WA,98023.0,2024,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,30.0,269964817,POINT (-122.34059 47.32478),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030306.0
1FADP5EU3H,King,Seattle,WA,98105.0,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20.0,0.0,43.0,349146283,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004500.0
LPSED3KA3M,King,Seattle,WA,98133.0,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233.0,0.0,46.0,279104913,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602.0
1GC10VEL7R,Chelan,Wenatchee,WA,98801.0,2024,CHEVROLET,SILVERADO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,12.0,268811301,POINT (-120.30521 47.41493),PUD NO 1 OF CHELAN COUNTY,53007960700.0
JM3KKCHA1S,Snohomish,Lynnwood,WA,98037.0,2025,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26.0,0.0,21.0,286059763,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051928.0
1G1FW6S00P,Thurston,Olympia,WA,98502.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,22.0,259099312,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012001.0
YV4H60DM3N,King,Snoqualmie,WA,98065.0,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,5.0,204885439,POINT (-121.82432 47.52716),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032605.0
7SAYGDEE7N,Kitsap,Bainbridge Island,WA,98110.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,23.0,209932523,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090700.0
1V2BMPE80R,Snohomish,Everett,WA,98208.0,2024,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,38.0,276871010,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041601.0
WBY1Z6C38H,Pierce,Edgewood,WA,98372.0,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0.0,31.0,177914460,POINT (-122.28596 47.19183),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073501.0
5YJ3E1EC2P,Pierce,Gig Harbor,WA,98332.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,26.0,235769677,POINT (-122.59044 47.34236),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072508.0
KNDCR3L1XS,Kitsap,Bainbridge Island,WA,98110.0,2025,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,23.0,277635452,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091001.0
7SAYGAEE3R,Chelan,Entiat,WA,98822.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,12.0,269305732,POINT (-120.20831 47.67562),PUD NO 1 OF CHELAN COUNTY,53007960100.0
